n,word,ipa,pos,gloss,etym
2353,maniko,/maˈni.kʰo/,名词,袖子。,借拉丁 manica。
2354,mankar,/ˈman.kaɹ/,动词,缺少。,源自拉丁语「mancare」
2355,mano,/ˈmano/,名词,手。,源自拉丁语「manus」。
2356,mansoheto,/mansoˈhetʰo/,名词,袖口。,源自德语「Manschette」。
2357,manteau,/mantʰəˈau/,名词,外套。,源自法语「manteau」。
2358,mantel,/ˈmantʰəl/,名词,大衣。,源自德语「Mantel」。
2359,manteuestai,/mantʰəuəˈstʰai/,动词,占卜。,源自希腊语「μαντεύεσθαι」(manteuesthai)。
2360,manti,/ˈmantʰi/,名词,汤饺。,借词「manti」。
2361,mantila,/maˈntʰila/,名词,披肩。,源自西班牙语「mantilla」。
2362,mantis,/ˈmantʰis/,名词,神谕。,源自希腊语「μάντις」(mantis)。
2363,mantora,/maˈntʰoʁa/,名词,真言。,源自梵语「मन्त्र」(mantra)。
2364,mára,/ˈmaː.ʁa/,名词,田野，旷野。,原生词根。
2365,máræ,/ˈmaːʁæ/,名词,破晓。,原生词根。
2366,maraton,/maˈʁatʰon/,名词,马拉松。,源自英语「marathon」。
2367,marinero,/maʁiˈneʁo/,名词,水手。,源自西班牙语「marinero」。
2368,marka,/ˈmaɹ.kʰa/,名词,标记。,"德语 ""Marke""。"
2369,markapunt,/ˈmaɹ.kʰa.puntʰ/,名词,标记点。,"""marka"" + ""punt""。"
2370,marmo,/ˈmaɹmo/,名词,大理石。,源自意大利语「marmo」。
2371,maro,/ˈma.ʁo/,名词,海。,"与 ""altamaró"" 同根。"
2372,marsia,/maˈɹsia/,名词,进行曲。,源自意大利语「marcia」。
2373,marul,/ˈmaʁul/,名词,生菜。,借词「marul」。
2374,maslenica,/masləˈnika/,名词,狂欢节。,源自俄语「масленица」(maslenitsa)。
2375,mason,/ˈma.son/,名词,电脑。,"英语 ""machine"" 变体。"
2376,masonif,/ˈma.so.nif/,动词,用电脑操作。,"""mason"" + 使动后缀 ""-if""。"
2377,masugu,/maˈsuɡu/,副词,径直地。,源自日语「真っ直ぐ」(massugu)。
2378,matĉa,/ˈmatʰʃa/,名词,抹茶。,源自日语「抹茶」(matcha)。
2379,matematik,/matʰəˈmatʰikʰ/,名词,数学。,源自希腊语「μαθηματική」(mathematike)。
2380,matematikos,/matʰəmaˈtʰikʰos/,名词,数学家。,源自希腊语「μαθηματικός」(mathematikos)。
2381,mateno,/maˈtʰe.no/,名词,早晨。,借拉丁 matutinus。
2382,materia,/matʰəˈʁia/,名词,物质。,源自拉丁语「materia」。
2383,materialo,/ma.tʰeˈʁi.a.lo/,名词,材料，资料。,借拉丁 materia。
2384,matin,/maˈtʰin/,名词,早晨。,"法语 ""matin""。"
2385,matrioshoka,/matʰrioˈʃokʰa/,名词,套娃。,源自俄语「матрёшка」(matryoshka)。
2386,matureser,/matʰuˈʁesəɹ/,动词,成熟。,源自拉丁语「maturescere」。
2387,mauer,/maˈuəɹ/,名词,围墙。,源自德语「Mauer」。
2388,mawasu,/maˈwa.su/,动词,把玩。,源自日语「回す」(mawasu)。
2389,máxima,/ˈmaːkʰ.si.ma/,形容词,最重要的。,"拉丁语 ""maximus""。"
2390,máximen,/maːˈksimən/,动词,变成最重要。,「máxima」+ 后缀 -en（变成）。
2391,máximli,/maːˈksimli/,副词,最重要地。,「máxima」+ 后缀 -li（副词化）。
2392,-mé,/meː/,后缀,主格复数。,第二版新增语法词缀。
2393,meantime,/ˈmeːn.tʰimə/,名词,其间。,英语借入。
2394,meat,/ˈmeatʰ/,名词,蜜酒。,源自日耳曼语「mead」。
2395,medal,/ˈmedal/,名词,奖牌。,源自英语「medal」。
2396,medesin,/məˈdesin/,名词,医生。,源自法语「médecin」。
2397,media,/məˈdia/,名词,媒体。,源自英语「media」。
2398,medieta,/me.diˈe.ta/,名词,一半。,源自拉丁语「medietas」
2399,medikamentum,/mədikʰaˈmentʰum/,名词,药。,源自拉丁语「medicamentum」。
2400,medisina,/mədiˈsina/,名词,医学。,源自拉丁语「medicina」。
2401,medovukha,/mədoˈvukʰha/,名词,蜂蜜酒。,源自俄语「медовуха」(medovukha)。
2402,meí,/ˈmeiː/,名词,甲壳。,原生词根。
2403,mék,/meːkʰ/,动词,死。,原生词根。
2404,mekbua,/məˈkʰbua/,形容词,精明的。,原生词根。
2405,méla,/ˈmeː.la/,名词,磨坊，碾磨。,日耳曼语源。
2406,melioriji,/me.liˈo.ʁi.d͡ʒi/,动词,改进，改善。,源自拉丁语「meliorare」(使变好) + 使动后缀 -iji
2407,melodia,/məloˈdia/,名词,旋律。,源自意大利语「melodia」。
2408,melon,/ˈmelon/,名词,甜瓜。,源自法语「melon」。
2409,mem,/məm/,代词,自己。,"世界语 ""mem""。"
2410,memor,/ˈme.moɹ/,动词,记得。,"拉丁语 ""memor""。"
2411,memorar,/mə.moˈʁaɹ/,动词,记住。,"拉丁语 ""memorare""。"
2412,memori,/məˈmo.ʁi/,名词,记忆。,"拉丁语 ""memoria""。"
2413,mençion,/mənˈsi.on/,动词,提到。,"拉丁语 ""mentionem""。"
2414,mene,/ˈme.nə/,名词,心态，精神。,"拉丁语 ""mens""。"
2415,meneksen,/məˈnekʰsən/,名词,紫罗兰。,借词「meneksen」。
2416,mensa,/ˈmensa/,名词,食堂。,源自拉丁语「mensa」。
2417,mensis,/ˈmensis/,名词,月份。,源自拉丁语「mensis」。
2418,mentir,/ˈmen.tʰiɹ/,动词,说谎。,源自拉丁语「mentiri」
2419,menu,/ˈmenu/,名词,菜单。,源自法语「menu」。
2420,meo,/ˈmeo/,名词,冰层。,原生词根。
2421,mer,/ˈmeɹ/,名词,大海。,源自法语「mer」。
2422,mercimek,/məˈɹkiməkʰ/,名词,扁豆。,借词「mercimek」。
2423,merkurdien,/məɹ.kʰuɹˈdi.en/,名词,星期三（水曜日）。,merkur（水星）+ dien。
2424,mes,/məs/,名词,月。,"拉丁语 ""mensis""。"
2425,meseta,/məˈsetʰa/,名词,高原。,源自西班牙语「meseta」。
2426,mesit,/ˈmesitʰ/,动词,揉面。,源自俄语「месить」(mesit)。
2427,meslum,/məsˈlum/,名词,月光。,"""mes""（月）+ ""lum""（光）。"
2428,meslumilum,/mə.ˈslu.mi.lum/,名词,月亮（不常用）。,"""mes"" + ""lum"" + ""-i"" + ""lum""。"
2429,metafisika,/mətʰafiˈsikʰa/,名词,形而上学。,源自希腊语「μεταφυσική」(metaphysika)。
2430,metal,/ˈmetʰal/,名词,金属。,源自英语「metal」。
2431,meteorologia,/mətʰəoʁoloˈɡia/,名词,气象。,源自希腊语「μετεωρολογία」(meteorologia)。
2432,meter,/ˈmetʰəɹ/,动词,收割。,源自拉丁语「metere」。
2433,meteurensosen,/mətʰəuʁəˈnsosən/,名词,导演。,源自法语「metteur en scène」。
2434,metodus,/məˈtʰodus/,名词,方法。,源自拉丁语「methodus」。
2435,metron,/ˈmetʰron/,名词,音律。,源自希腊语「μέτρον」(metron)。
2436,metve,/ˈmetʰvə/,名词,坚果。,原生词根。
2437,metzoĝerei,/mətʰzod͡ʒəˈʁei/,名词,肉铺。,源自德语「Metzgerei」。
2438,meublo,/məˈublo/,名词,家具。,源自法语「meuble」。
2439,mezo,/ˈmezo/,名词,中音。,源自意大利语「mezzo」。
2440,míabi,/miːˈabi/,形容词,雅致的。,源自日语「雅」(miyabi)。
2441,miagki,/miˈaɡkʰi/,形容词,绵软的。,源自俄语「мягкий」(myagkiy)。
2442,miba,/ˈmiba/,名词,精灵。,原生词根。
2443,micumeru,/mikuˈmeʁu/,动词,细看。,源自日语「見つめる」(mitsumeru)。
2444,midó,/ˈmidoː/,名词,瞭望塔。,原生词根。
2445,mifersit,/miˈfeɹsitʰ/,名词,兜帽。,原生词根。
2446,míful,/ˈmiːful/,副词,缓缓地。,原生词根。
2447,migaku,/miˈɡakʰu/,动词,打磨。,源自日语「磨く」(migaku)。
2448,mikri,/ˈmikʰri/,形容词,微小的。,源自希腊语「μικρός」(mikros)。
2449,mikrofono,/mikʰ.ʁoˈfo.no/,名词,话筒。,借英语 microphone。
2450,mikroskop,/miˈkʰroskʰop/,名词,显微镜。,源自英语「microscope」。
2451,miladien,/mi.laˈdi.ən/,名词,星期二（火曜日）。,mila（火）+ dien（七曜专名之一）。
2452,milenium,/miləˈnium/,名词,千年。,源自拉丁语「millennium」。
2453,milfoy,/ˈmil.foj/,副词/数词,千次。,"""mil""（千）+ ""foy""（次）。"
2454,milko,/ˈmilkʰo/,名词,牛奶。,源自日耳曼语「milk」。
2455,minar,/ˈminaɹ/,名词,宣礼塔。,借词「minare」。
2456,mineral,/miˈneʁal/,名词,矿物质。,源自英语「mineral」。
2457,ministerium,/ministʰəˈʁium/,名词,部。,源自拉丁语「ministerium」。
2458,ministoro,/miniˈstʰoʁo/,名词,部长。,源自法语「ministre」。
2459,minuer,/miˈnuəɹ/,动词,减少。,源自拉丁语「minuere」。
2460,minut,/ˈmi.nutʰ/,名词,分钟。,"英语 ""minute""。"
2461,míra,/ˈmiː.ʁa/,形容词,奇妙的，惊人的。,"拉丁语 ""mirus""。"
2462,míraji,/ˈmiː.ʁa.d͡ʒi/,动词,使惊异，使惊奇。,「míra」+ 使动后缀 -ji。
2463,mírajite,/ˈmiː.ʁa.d͡ʒi.tʰe/,副词,惊讶地，被惊到地。,「míraji」（使惊异）+ 过去分词中缀 -it- + 副词尾 -e
2464,mirakel,/miˈʁa.kʰəl/,名词,奇迹。,"拉丁语 ""miraculum""。"
2465,mírali,/ˈmiː.ʁa.li/,副词,惊讶地，惊奇地。,「míra」（奇妙的，惊人的，词典词）+ -li
2466,mírante,/miːˈʁan.tʰe/,分词,惊讶着，感到惊奇的（míra 的现在分词）。,「míra」(奇妙的，惊人的) + 现在分词 -ante
2467,miraritá,/miˈʁa.ʁi.tʰaː/,形容词,令人赞叹的。,"西班牙语 ""mirar"" 形容词化。"
2468,míren,/ˈmiːʁən/,动词,变成奇妙。,「míra」+ 后缀 -en（变成）。
2469,mírli,/ˈmiːɹli/,副词,奇妙地。,「míra」+ 后缀 -li（副词化）。
2470,miroir,/miˈʁoiɹ/,名词,镜子。,源自法语「miroir」。
2471,miroserkon,/mi.ʁoˈseɹ.kʰon/,动词,珍视，珍惜。,"""mirāri"" + ""servāre"" + 动词化后缀 ""-kon""。"
2472,miser,/ˈmisəɹ/,动词,搅拌。,源自拉丁语「miscere」。
2473,miserikordia,/misəʁikʰoˈɹdia/,名词,怜悯。,源自拉丁语「misericordia」。
2474,misil,/ˈmisil/,名词,导弹。,源自英语「missile」。
2475,misionarius,/misionaˈʁius/,名词,传教士。,源自拉丁语「missionarius」。
2476,miso,/ˈmiso/,名词,味噌。,源自日语「味噌」(miso)。
2477,mistera,/ˈmis.tʰə.ʁa/,形容词,幽的，神秘的。,"英语 ""mystery""。"
2478,misteren,/miˈstʰeʁən/,动词,变成幽。,「mistera」+ 后缀 -en（变成）。
2479,misterli,/miˈstʰeɹli/,副词,幽地。,「mistera」+ 后缀 -li（副词化）。
2480,misto,/ˈmistʰo/,名词,雾气。,源自日耳曼语「mist」。
2481,mistosis,/miˈstʰosis/,名词,雾气浓得化不开的清晨，一切轮廓都柔和了。,misto（雾气）+ sis（浓重）。
2482,mitinko,/miˈtʰiŋkʰo/,名词,会议。,源自英语「meeting」。
2483,mitus,/ˈmitʰus/,名词,神话。,源自拉丁语「mythus」。
2484,mizuoiaru,/mizuoiˈaʁu/,动词,浇灌。,源自日语「水をやる」(mizu o yaru)。
2485,mlnk,/ˈml̩ŋkʰ/,名词,书。,原创词（l=/i/，鼻音同化）。
2486,mobil,/ˈmobil/,名词,手机。,源自英语「mobile」。
2487,mockprocesó,/mokʰ.pro.səˈsoː/,名词,模拟审判。,"""mock"" + ""procesó""。"
2488,model,/moˈdel/,名词,模型。,"法语 ""modèle""。"
2489,moderati,/modəˈʁatʰi/,形容词,温和的。,源自拉丁语「moderatus」。
2490,mofu,/ˈmofu/,名词,裂缝。,原生词根。
2491,moha,/ˈmoha/,名词,愚痴。,源自梵语「मोह」(moha)。
2492,mohikrit,/moˈhikʰritʰ/,名词,冷食。,原生词根。
2493,moira,/moˈiʁa/,名词,命运。,源自希腊语「μοῖρα」(moira)。
2494,moirai,/moiˈʁai/,名词,命运女神。,源自希腊语「μοῖραι」(moirai)。
2495,mokfis,/ˈmokʰfis/,名词,篱笆。,原生词根。
2496,moksoha,/moˈkʰsoha/,名词,解脱。,源自梵语「मोक्ष」(moksha)。
2497,molekula,/moləˈkʰula/,名词,分子。,源自希腊语「molekula」。
2498,molen,/ˈmolən/,动词,变成柔软。,「moli」+ 后缀 -en（变成）。
2499,moli,/ˈmo.li/,形容词,柔软的。,"拉丁语 ""mollis""。"
2500,moliji,/moˈli.d͡ʒi/,动词,使柔软。,"""mol"" + 使动后缀 ""-ji""。"
2501,molot,/ˈmolotʰ/,名词,锤。,源自斯拉夫语「molot」。
2502,moment,/moˈmen.tʰo/,名词,时刻。,"西班牙语 ""momento""。"
2503,momento,/mo.ˈmen.tʰo/,名词,时刻，片刻。,源自拉丁语「momentum」。
2504,momiĝi,/moˈmid͡ʒi/,名词,枫。,源自日语「紅葉」(momiji)。
2505,momnalon,/mom.naˈlon/,名词,独自消受某刻美好时的安然与微微怅然。,momna（独处）+ lon（安然）。
2506,mon,/mon/,代词,他（阳性单数）。,原生代词。
2507,monakho,/moˈnakʰho/,名词,修道士。,源自俄语「монах」(monakh)。
2508,monakus,/moˈnakʰus/,名词,僧侣。,源自拉丁语「monachus」。
2509,monarkia,/monaˈɹkʰia/,名词,君主制。,源自希腊语「μοναρχία」(monarchia)。
2510,monasterium,/monastʰəˈʁium/,名词,修道院。,源自拉丁语「monasterium」。
2511,monato,/moˈna.tʰo/,名词,月（月份）；同义旧形，见 mensis。,借拉丁 mensis 变体。
2512,mond,/mond/,名词,世界。,"第二版新增，源自拉丁语 ""mundus""。"
2513,mondo,/ˈmon.do/,名词,世界。,源自拉丁语「mundus」。
2514,mondom,/monˈdom/,名词,世界（变体，正式）。,"""mondo"" 名词化。"
2515,monialis,/moniˈalis/,名词,修女。,源自拉丁语「monialis」。
2516,monph,/monf/,代词,他们/她们/它们。,"""mon"" 的复数。"
2517,montagno,/moˈntʰaɡno/,名词,雪山。,源自法语「montagne」。
2518,monter,/ˈmon.tʰəɹ/,动词,展示。,源自拉丁语「monstrare」。
2519,morda,/ˈmoɹ.da/,动词,咬。,"拉丁语 ""mordere""。"
2520,morga,/ˈmoɹ.ɡa/,名词,明天。,源自德语「morgen」(Morgen)。
2521,morgau,/moɹˈɡau/,副词,明天。,借法语 demain 变体。
2522,mori,/ˈmoʁi/,形容词,愚昧的。,源自希腊语「μωρός」(moros)。
2523,moro,/ˈmoʁo/,名词,风俗。,源自世界语「moro」。
2524,morofont,/mo.ʁoˈfontʰ/,名词,年复一年同一时节的熟悉感，让人心安又微怅。,moro（风俗）+ font（源头）。
2525,morser,/ˈmoɹsəɹ/,名词,研钵。,源自德语「Mörser」。
2526,mort,/moɹtʰ/,名词,死。,"拉丁语 ""mors""。"
2527,mortiga,/moɹˈtʰi.ɡa/,动词,杀死。,"""mort"" + 使动后缀 ""-iga""。"
2528,morto,/ˈmoɹtʰo/,名词,死亡。,源自世界语「morto」。
2529,mortproklam,/moɹtʰ.proˈkʰlam/,名词,告死。,"""mort"" + ""proklam""。"
2530,mosaiko,/mosaˈikʰo/,名词,镶嵌画。,源自意大利语「mosaico」。
2531,motor,/ˈmotʰoɹ/,名词,电动机。,源自英语「motor」。
2532,motorsiklo,/motʰoˈɹsikʰlo/,名词,摩托车。,源自英语「motorcycle」。
2533,motus,/ˈmotʰus/,名词,运动。,源自拉丁语「motus」。
2534,mous,/ˈmous/,名词,鼠标。,源自英语「mouse」。
2535,moushoir,/mouˈʃoiɹ/,名词,手帕。,源自法语「mouchoir」。
2536,moutarto,/mouˈtʰaɹtʰo/,名词,芥末。,源自法语「moutarde」。
2537,muara,/muˈaʁa/,名词,河口湾。,源自马来语「muara」。
2538,muaroinuok,/muaʁoiˈnuokʰ/,名词,水上木偶。,源自越南语「mua roi nuoc」。
2539,mublå,/ˈmublɔː/,名词,筵席。,原生词根。
2540,muciat,/muˈkiatʰ/,动词,超脱。,源自梵语「मुच्यते」(mucyate)。
2541,muela,/muˈe.la/,动词,磨，碾。,"拉丁语 ""molere""。"
2542,mukludri,/muˈkʰludri/,名词,水槽。,原生词根。
2543,múla,/ˈmuː.la/,动词,移动，变化。,"拉丁语 ""movere"" 变体。"
2544,mulĝer,/ˈmuld͡ʒəɹ/,动词,挤奶。,源自拉丁语「mulgere」。
2545,multa,/ˈmul.tʰa/,形容词/代词,许多。,"第二版新增，源自拉丁语 ""multus""。"
2546,multen,/ˈmultʰən/,动词,变成许多。,「multa」+ 后缀 -en（变成）。
2547,multli,/ˈmultʰli/,副词,许多地。,「multa」+ 后缀 -li（副词化）。
2548,mulu,/ˈmulu/,名词,长辈。,原生词根。
2549,munisipium,/munisiˈpium/,名词,市镇。,源自拉丁语「municipium」。
2550,munus,/ˈmunus/,名词,职责。,源自拉丁语「munus」。
2551,mur,/ˈmuɹ/,名词,墙壁。,源自法语「mur」。
2552,murá,/ˈmuʁaː/,动词,咆哮。,原生词根。
2553,muravei,/muʁaˈvei/,名词,蚂蚁。,源自斯拉夫语「muravey」。
2554,murus,/ˈmuʁus/,名词,城墙。,源自拉丁语「murus」。
2555,musa,/ˈmusa/,名词,缪斯。,源自希腊语「μοῦσα」(musa)。
2556,muse,/ˈmusə/,名词,博物馆。,源自法语「musée」。
2557,musika,/muˈsikʰa/,名词,音乐。,源自拉丁语「musica」。
2558,musisien,/musiˈsiən/,名词,音乐家。,源自法语「musicien」。
2559,mutar,/ˈmutʰaɹ/,动词,改变。,源自拉丁语「mutare」。
2560,mutatio,/mutʰaˈtʰio/,名词,变化。,源自拉丁语「mutatio」。
2561,mutilosi,/mutʰiˈlosi/,形容词,残缺的。,源自希腊语「mutilos」。
2562,muzelomp,/mu.zəˈlomp/,名词,远远飘来、若隐若现的一段乐声。,muzel（乐）+ lomp（远处）。
2563,nafú,/ˈnafuː/,名词,中途。,原生词根。
2564,náfu,/ˈnaːfu/,名词,壁画。,原生词根。
2565,naga,/ˈnaɡa/,名词,眼镜蛇。,源自梵语「नाग」(naga)。
2566,nága,/ˈnaː.ɡa/,副词,从不，永不。,原生词根。
2567,naĝel,/ˈnad͡ʒəl/,名词,钉子。,源自德语「Nagel」。
2568,naginata,/naɡiˈnatʰa/,名词,薙刀。,源自日语「薙刀」(naginata)。
2569,nahata,/naˈhatʰa/,形容词,清凉的。,原生词根。
2570,naias,/naˈias/,名词,水泽仙女。,源自希腊语「ναϊάς」(naias)。
2571,naiplin,/naˈiplin/,名词,缰绳。,原生词根。
2572,nakovalnia,/nakʰovaˈlnia/,名词,铁砧。,源自斯拉夫语「nakovalnya」。
2573,namasto,/naˈmastʰo/,名词,问候。,源自梵语「नमस्ते」(namaste)。
2574,namati,/naˈmatʰi/,动词,膜拜。,源自梵语「नमति」(namati)。
2575,næn,/ˈnæn/,名词,领事。,源自法语「consul」。
2576,nánafe,/naːˈnafə/,名词,船夫。,原生词根。
2577,nanas,/ˈnanas/,名词,菠萝。,源自马来语「nanas」。
2578,naos,/ˈnaos/,名词,神庙。,源自希腊语「ναός」(naos)。
2579,napøri,/naˈpøɹri/,名词,谚语。,原生词根。
2580,nar,/ˈnaɹ/,名词,石榴。,借词「nar」。
2581,næra,/ˈnæ.ʁa/,代词,没有人（否定代词，区别于 neniu）。,原生词根。
2582,nargil,/ˈnaɹɡil/,名词,水烟。,借词「nargile」。
2583,narikela,/naʁiˈkʰela/,名词,椰子。,源自梵语「नारिकेल」(narikela)。
2584,naru,/ˈnaʁu/,名词,奶汁。,原生词根。
2585,nása,/ˈnaː.sa/,名词,鼻子。,原生词根。
2586,nasi,/ˈnasi/,名词,椰子饭。,源自马来语「nasi」。
2587,nasigorenko,/nasiɡoˈʁeŋkʰo/,名词,炒饭。,源自马来语「nasi goreng」。
2588,nasio,/naˈsio/,名词,民族。,源自世界语「nacio」。
2589,nasishokeni,/nasiʃoˈkʰeni/,形容词,醇厚的。,源自俄语「насыщенный」(nasyshchennyy)。
2590,nask,/naskʰ/,动词,出生。,借世界语 naski。
2591,naska,/ˈnaskʰa/,形容词,天生的。,「nask-」词根。
2592,naskigo,/naˈskʰiɡo/,名词,出生。,源自世界语「naskiĝo」。
2593,naskigtago,/naskʰiˈɡtʰaɡo/,名词,生日。,原生复合（nask 出生 + dien 日）。
2594,næstra,/ˈnæs.tʰra/,形容词,狭窄的，紧的。,原生词根。
2595,næstrali,/næˈstʰrali/,副词,狭窄地。,「næstra」+ 后缀 -li（副词化）。
2596,næstren,/ˈnæstʰrən/,动词,变成狭窄。,「næstra」+ 后缀 -en（变成）。
2597,natio,/ˈna.tʰi.o/,名词,民族，国族。,源自拉丁语「natio」
2598,natura,/naˈtʰuʁa/,名词,自然。,源自拉丁语「natura」。
2599,naturali,/naˈtʰu.ʁa.li/,副词,自然地。,「natura」（自然）＋副词化后缀 -li
2600,naus,/ˈnaus/,名词,船只。,源自希腊语「ναῦς」(naus)。
2601,nautik,/naˈutʰikʰ/,名词,航海。,源自希腊语「ναυτική」(nautike)。
2602,nævi,/ˈnævi/,名词,房柱。,原生词根。
2603,nazutan,/naˈzutʰan/,名词,藤条。,原生词根。
